Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1990 [1990]
Spain,ESP,Total,TOT,Germany,DEU,131604
Spain,ESP,Total,TOT,Ghana,GHA,157
Spain,ESP,Total,TOT,Gibraltar,GIB,2723
Spain,ESP,Total,TOT,Greece,GRC,2219
Spain,ESP,Total,TOT,Greenland,GRL,1
Spain,ESP,Total,TOT,Grenada,GRD,83
Spain,ESP,Total,TOT,Guadeloupe,GLP,436
Spain,ESP,Total,TOT,Guam,GUM,7
Spain,ESP,Total,TOT,Guatemala,GTM,910
Spain,ESP,Total,TOT,Guinea,GIN,12
Spain,ESP,Total,TOT,Guinea-Bissau,GNB,7
Spain,ESP,Total,TOT,Guyana,GUY,78
Spain,ESP,Total,TOT,Haiti,HTI,161
Spain,ESP,Total,TOT,Honduras,HND,339
Spain,ESP,Total,TOT,"Hong Kong SAR, China",HKG,16
Spain,ESP,Total,TOT,Hungary,HUN,141
Spain,ESP,Total,TOT,Iceland,ISL,109
Spain,ESP,Total,TOT,India,IND,90
Spain,ESP,Total,TOT,Indonesia,IDN,53
Spain,ESP,Total,TOT,"Iran, Islamic Rep.",IRN,3
Spain,ESP,Total,TOT,Iraq,IRQ,0
Spain,ESP,Total,TOT,Ireland,IRL,1133
Spain,ESP,Total,TOT,Isle of Man,IMY,..
Spain,ESP,Total,TOT,Israel,ISR,35
Spain,ESP,Total,TOT,Italy,ITA,25830
Spain,ESP,Total,TOT,Jamaica,JAM,3
Spain,ESP,Total,TOT,Japan,JPN,968
Spain,ESP,Total,TOT,Jordan,JOR,181
Spain,ESP,Total,TOT,Kazakhstan,KAZ,0
Spain,ESP,Total,TOT,Kenya,KEN,6
Spain,ESP,Total,TOT,Kiribati,KIR,0
Spain,ESP,Total,TOT,"Korea, Dem. Rep.",PRK,8
Spain,ESP,Total,TOT,"Korea, Rep.",KOR,21
Spain,ESP,Total,TOT,Kosovo,KSV,..
Spain,ESP,Total,TOT,Kuwait,KWT,87
Spain,ESP,Total,TOT,Kyrgyz Republic,KGZ,0
Spain,ESP,Total,TOT,Lao PDR,LAO,3
Spain,ESP,Total,TOT,Latvia,LVA,0
Spain,ESP,Total,TOT,Lebanon,LBN,19
Spain,ESP,Total,TOT,Lesotho,LSO,0
Spain,ESP,Total,TOT,Liberia,LBR,138
Spain,ESP,Total,TOT,Libya,LBY,762
Spain,ESP,Total,TOT,Liechtenstein,LIE,432
Spain,ESP,Total,TOT,Lithuania,LTU,0
Spain,ESP,Total,TOT,Luxembourg,LUX,1796
Spain,ESP,Total,TOT,"Macao SAR, China",MAC,0
Spain,ESP,Total,TOT,"Macedonia, FYR",MKD,1213
Spain,ESP,Total,TOT,Madagascar,MDG,19
Spain,ESP,Total,TOT,Malawi,MWI,5
Spain,ESP,Total,TOT,Malaysia,MYS,104
Spain,ESP,Total,TOT,Maldives,MDV,0
Spain,ESP,Total,TOT,Mali,MLI,16
Spain,ESP,Total,TOT,Malta,MLT,0
Spain,ESP,Total,TOT,Marshall Islands,MHL,0
Spain,ESP,Total,TOT,Martinique,MTQ,55
Spain,ESP,Total,TOT,Mauritania,MRT,83
Spain,ESP,Total,TOT,Mauritius,MUS,3
Spain,ESP,Total,TOT,Mayotte,MYT,0
Spain,ESP,Total,TOT,Mexico,MEX,25013
Spain,ESP,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Spain,ESP,Total,TOT,Moldova,MDA,0
Spain,ESP,Total,TOT,Monaco,MCO,370
Spain,ESP,Total,TOT,Mongolia,MNG,0
Spain,ESP,Total,TOT,Montenegro,MNE,..
Spain,ESP,Total,TOT,Montserrat,MSR,1
Spain,ESP,Total,TOT,Morocco,MAR,14243
Spain,ESP,Total,TOT,Mozambique,MOZ,35
Spain,ESP,Total,TOT,Myanmar,MMR,18
Spain,ESP,Total,TOT,Namibia,NAM,43
Spain,ESP,Total,TOT,Naura,NRU,0
Spain,ESP,Total,TOT,Nepal,NPL,0
Spain,ESP,Total,TOT,Netherlands,NLD,17215
Spain,ESP,Total,TOT,Netherlands Antilles,ANT,226
Spain,ESP,Total,TOT,New Caledonia,NCL,56
Spain,ESP,Total,TOT,New Zealand,NZL,186
Spain,ESP,Total,TOT,Nicaragua,NIC,427
Spain,ESP,Total,TOT,Niger,NER,36
Spain,ESP,Total,TOT,Nigeria,NGA,63
Spain,ESP,Total,TOT,Niue,NIU,0
Spain,ESP,Total,TOT,Norfolk Island,NFK,0
Spain,ESP,Total,TOT,Northern Mariana Islands,MNP,0
Spain,ESP,Total,TOT,Norway,NOR,1339
Spain,ESP,Total,TOT,Oman,OMN,3
Spain,ESP,Total,TOT,Pakistan,PAK,2
Spain,ESP,Total,TOT,Palau,PLW,0
Spain,ESP,Total,TOT,Panama,PAN,2984
Spain,ESP,Total,TOT,Papua New Guinea,PNG,0
Spain,ESP,Total,TOT,Paraguay,PRY,1045
Spain,ESP,Total,TOT,Peru,PER,3846
Spain,ESP,Total,TOT,Philippines,PHL,306
Spain,ESP,Total,TOT,Poland,POL,704
Spain,ESP,Total,TOT,Portugal,PRT,10369
Spain,ESP,Total,TOT,Puerto Rico,PRI,4681
Spain,ESP,Total,TOT,Qatar,QAT,32
Spain,ESP,Total,TOT,Reunion,REU,10
Spain,ESP,Total,TOT,Romania,ROM,122
Spain,ESP,Total,TOT,Russian Federation,RUS,0
Spain,ESP,Total,TOT,Rwanda,RWA,7
Spain,ESP,Total,TOT,Saint Helena,SHN,0
Spain,ESP,Total,TOT,Saint Pierre and Miquelon,SPM,13
Spain,ESP,Total,TOT,Samoa,WSM,0
Spain,ESP,Total,TOT,San Marino,SMR,0
Spain,ESP,Total,TOT,Sao Tome and Principe,STP,0
Spain,ESP,Total,TOT,Saudi Arabia,SAU,32
Spain,ESP,Total,TOT,Senegal,SEN,57
Spain,ESP,Total,TOT,Serbia,SRB,..
Spain,ESP,Total,TOT,Serbia and Montenegro,SCG,451
Spain,ESP,Total,TOT,Seychelles,SYC,15
Spain,ESP,Total,TOT,Sierra Leone,SLE,13
Spain,ESP,Total,TOT,Singapore,SGP,52
Spain,ESP,Total,TOT,Slovak Republic,SVK,7
Spain,ESP,Total,TOT,Slovenia,SVN,0
Spain,ESP,Total,TOT,Solomon Islands,SLB,1
Spain,ESP,Total,TOT,Somalia,SOM,2
Spain,ESP,Total,TOT,South Africa,ZAF,881
Spain,ESP,Total,TOT,Spain,ESP,0
Spain,ESP,Total,TOT,Sri Lanka,LKA,0
Spain,ESP,Total,TOT,St. Kitts and Nevis,KNA,89
Spain,ESP,Total,TOT,St. Lucia,LCA,128
Spain,ESP,Total,TOT,St. Vincent and the Grenadines,VCT,34
Spain,ESP,Total,TOT,Sudan,SDN,63
Spain,ESP,Total,TOT,Suriname,SUR,182
Spain,ESP,Total,TOT,Swaziland,SWZ,2
Spain,ESP,Total,TOT,Sweden,SWE,4826
Spain,ESP,Total,TOT,Switzerland,CHE,126965
Spain,ESP,Total,TOT,Syrian Arab Republic,SYR,11
Spain,ESP,Total,TOT,"Taiwan, China",TWN,2
Spain,ESP,Total,TOT,Tajikistan,TJK,0
Spain,ESP,Total,TOT,Tanzania,TZA,32
Spain,ESP,Total,TOT,Thailand,THA,516
Spain,ESP,Total,TOT,Timor-Leste,TLS,0
Spain,ESP,Total,TOT,Togo,TGO,58
Spain,ESP,Total,TOT,Tokelau,TKL,0
Spain,ESP,Total,TOT,Tonga,TON,5
Spain,ESP,Total,TOT,Trinidad and Tobago,TTO,946
Spain,ESP,Total,TOT,Tunisia,TUN,2067
Spain,ESP,Total,TOT,Turkey,TUR,24
Spain,ESP,Total,TOT,Turkmenistan,TKM,0
Spain,ESP,Total,TOT,Turks and Caicos Islands,TCA,52
Spain,ESP,Total,TOT,Tuvalu,TUV,0
Spain,ESP,Total,TOT,Uganda,UGA,23
Spain,ESP,Total,TOT,Ukraine,UKR,0
Spain,ESP,Total,TOT,United Arab Emirates,ARE,31
Spain,ESP,Total,TOT,United Kingdom,GBR,39279
Spain,ESP,Total,TOT,United States,USA,110958
Spain,ESP,Total,TOT,Uruguay,URY,30030
Spain,ESP,Total,TOT,Uzbekistan,UZB,0
Spain,ESP,Total,TOT,Vanuatu,VUT,0
Spain,ESP,Total,TOT,"Venezuela, RB",VEN,110859
Spain,ESP,Total,TOT,Vietnam,VNM,2
Spain,ESP,Total,TOT,Virgin Islands (U.S.),VIR,41
Spain,ESP,Total,TOT,"Virgin Islands, British",VGB,1
Spain,ESP,Total,TOT,Wallis and Futuna,WLF,0
Spain,ESP,Total,TOT,West Bank and Gaza,PSE,5
Spain,ESP,Total,TOT,"Yemen, Rep.",YEM,3
Spain,ESP,Total,TOT,Zambia,ZMB,7
Spain,ESP,Total,TOT,Zimbabwe,ZWE,119
Sri Lanka,LKA,Total,TOT,Afghanistan,AFG,2016
Sri Lanka,LKA,Total,TOT,Albania,ALB,8
Sri Lanka,LKA,Total,TOT,Algeria,DZA,0
Sri Lanka,LKA,Total,TOT,American Samoa,ASM,3
Sri Lanka,LKA,Total,TOT,Andorra,AND,17
Sri Lanka,LKA,Total,TOT,Angola,AGO,2
Sri Lanka,LKA,Total,TOT,Anguilla,AIA,0
Sri Lanka,LKA,Total,TOT,Antigua and Barbuda,ATG,8
Sri Lanka,LKA,Total,TOT,Argentina,ARG,6
Sri Lanka,LKA,Total,TOT,Armenia,ARM,0
Sri Lanka,LKA,Total,TOT,Aruba,ABW,0
Sri Lanka,LKA,Total,TOT,Australia,AUS,36034
Sri Lanka,LKA,Total,TOT,Austria,AUT,998
Sri Lanka,LKA,Total,TOT,Azerbaijan,AZE,0
Sri Lanka,LKA,Total,TOT,"Bahamas, The",BHS,25
Sri Lanka,LKA,Total,TOT,Bahrain,BHR,2599
Sri Lanka,LKA,Total,TOT,Bangladesh,BGD,1002
Sri Lanka,LKA,Total,TOT,Barbados,BRB,0
Sri Lanka,LKA,Total,TOT,Belarus,BLR,0
Sri Lanka,LKA,Total,TOT,Belgium,BEL,850
Sri Lanka,LKA,Total,TOT,Belize,BLZ,0
Sri Lanka,LKA,Total,TOT,Benin,BEN,0
Sri Lanka,LKA,Total,TOT,Bermuda,BMU,0
Sri Lanka,LKA,Total,TOT,Bhutan,BTN,17
Sri Lanka,LKA,Total,TOT,Bolivia,BOL,0
Sri Lanka,LKA,Total,TOT,Bosnia and Herzegovina,BIH,9
Sri Lanka,LKA,Total,TOT,Botswana,BWA,385
Sri Lanka,LKA,Total,TOT,Brazil,BRA,17
Sri Lanka,LKA,Total,TOT,Brunei Darussalam,BRN,681
Sri Lanka,LKA,Total,TOT,Bulgaria,BGR,1
Sri Lanka,LKA,Total,TOT,Burkina Faso,BFA,2
Sri Lanka,LKA,Total,TOT,Burundi,BDI,0
Sri Lanka,LKA,Total,TOT,Cambodia,KHM,25
Sri Lanka,LKA,Total,TOT,Cameroon,CMR,0
Sri Lanka,LKA,Total,TOT,Canada,CAN,10798
Sri Lanka,LKA,Total,TOT,Cape Verde,CPV,0
Sri Lanka,LKA,Total,TOT,Cayman Islands,CYM,1
Sri Lanka,LKA,Total,TOT,Central African Republic,CAF,0
Sri Lanka,LKA,Total,TOT,Chad,TCD,4
Sri Lanka,LKA,Total,TOT,Channel Islands,CHI,..
Sri Lanka,LKA,Total,TOT,Chile,CHL,6
Sri Lanka,LKA,Total,TOT,China,CHN,91
Sri Lanka,LKA,Total,TOT,Colombia,COL,1
Sri Lanka,LKA,Total,TOT,Comoros,COM,0
Sri Lanka,LKA,Total,TOT,"Congo, Dem. Rep.",COD,0
Sri Lanka,LKA,Total,TOT,"Congo, Rep.",COG,0
Sri Lanka,LKA,Total,TOT,Cook Islands,COK,4
Sri Lanka,LKA,Total,TOT,Costa Rica,CRI,0
Sri Lanka,LKA,Total,TOT,Cote d'Ivoire,CIV,6
Sri Lanka,LKA,Total,TOT,Croatia,HRV,67
Sri Lanka,LKA,Total,TOT,Cuba,CUB,2
Sri Lanka,LKA,Total,TOT,Cyprus,CYP,148
Sri Lanka,LKA,Total,TOT,Czech Republic,CZE,111
Sri Lanka,LKA,Total,TOT,Denmark,DNK,5441
Sri Lanka,LKA,Total,TOT,Djibouti,DJI,1
Sri Lanka,LKA,Total,TOT,Dominica,DMA,0
Sri Lanka,LKA,Total,TOT,Dominican Republic,DOM,2
Sri Lanka,LKA,Total,TOT,Ecuador,ECU,0
Sri Lanka,LKA,Total,TOT,"Egypt, Arab Rep.",EGY,15
Sri Lanka,LKA,Total,TOT,El Salvador,SLV,0
Sri Lanka,LKA,Total,TOT,Equatorial Guinea,GNQ,0
Sri Lanka,LKA,Total,TOT,Eritrea,ERI,1
Sri Lanka,LKA,Total,TOT,Estonia,EST,0
Sri Lanka,LKA,Total,TOT,Ethiopia,ETH,0
Sri Lanka,LKA,Total,TOT,Faeroe Islands,FRO,14
Sri Lanka,LKA,Total,TOT,Falkland Islands (Malvinas),FLK,0
Sri Lanka,LKA,Total,TOT,Fiji,FJI,64
Sri Lanka,LKA,Total,TOT,Finland,FIN,148
Sri Lanka,LKA,Total,TOT,France,FRA,11840
Sri Lanka,LKA,Total,TOT,French Guiana,GUF,0
Sri Lanka,LKA,Total,TOT,French Polynesia,PYF,9
Sri Lanka,LKA,Total,TOT,Gabon,GAB,0
Sri Lanka,LKA,Total,TOT,"Gambia, The",GMB,0
Sri Lanka,LKA,Total,TOT,Georgia,GEO,0
Sri Lanka,LKA,Total,TOT,Germany,DEU,23687
Sri Lanka,LKA,Total,TOT,Ghana,GHA,19
Sri Lanka,LKA,Total,TOT,Gibraltar,GIB,0
Sri Lanka,LKA,Total,TOT,Greece,GRC,843
Sri Lanka,LKA,Total,TOT,Greenland,GRL,0
Sri Lanka,LKA,Total,TOT,Grenada,GRD,0
Sri Lanka,LKA,Total,TOT,Guadeloupe,GLP,3
Sri Lanka,LKA,Total,TOT,Guam,GUM,51
Sri Lanka,LKA,Total,TOT,Guatemala,GTM,0
Sri Lanka,LKA,Total,TOT,Guinea,GIN,0
Sri Lanka,LKA,Total,TOT,Guinea-Bissau,GNB,0
Sri Lanka,LKA,Total,TOT,Guyana,GUY,0
Sri Lanka,LKA,Total,TOT,Haiti,HTI,0
Sri Lanka,LKA,Total,TOT,Honduras,HND,0
Sri Lanka,LKA,Total,TOT,"Hong Kong SAR, China",HKG,159
Sri Lanka,LKA,Total,TOT,Hungary,HUN,1096
Sri Lanka,LKA,Total,TOT,Iceland,ISL,8
Sri Lanka,LKA,Total,TOT,India,IND,273679
Sri Lanka,LKA,Total,TOT,Indonesia,IDN,410
Sri Lanka,LKA,Total,TOT,"Iran, Islamic Rep.",IRN,201
Sri Lanka,LKA,Total,TOT,Iraq,IRQ,0
Sri Lanka,LKA,Total,TOT,Ireland,IRL,60
Sri Lanka,LKA,Total,TOT,Isle of Man,IMY,..
Sri Lanka,LKA,Total,TOT,Israel,ISR,0
Sri Lanka,LKA,Total,TOT,Italy,ITA,18916
Sri Lanka,LKA,Total,TOT,Jamaica,JAM,113
Sri Lanka,LKA,Total,TOT,Japan,JPN,1759
Sri Lanka,LKA,Total,TOT,Jordan,JOR,6841
Sri Lanka,LKA,Total,TOT,Kazakhstan,KAZ,0
Sri Lanka,LKA,Total,TOT,Kenya,KEN,156
Sri Lanka,LKA,Total,TOT,Kiribati,KIR,0
Sri Lanka,LKA,Total,TOT,"Korea, Dem. Rep.",PRK,16
Sri Lanka,LKA,Total,TOT,"Korea, Rep.",KOR,0
Sri Lanka,LKA,Total,TOT,Kosovo,KSV,..
Sri Lanka,LKA,Total,TOT,Kuwait,KWT,10799
Sri Lanka,LKA,Total,TOT,Kyrgyz Republic,KGZ,0
Sri Lanka,LKA,Total,TOT,Lao PDR,LAO,2
Sri Lanka,LKA,Total,TOT,Latvia,LVA,0
Sri Lanka,LKA,Total,TOT,Lebanon,LBN,2394
Sri Lanka,LKA,Total,TOT,Lesotho,LSO,43
Sri Lanka,LKA,Total,TOT,Liberia,LBR,2
Sri Lanka,LKA,Total,TOT,Libya,LBY,71
Sri Lanka,LKA,Total,TOT,Liechtenstein,LIE,0
Sri Lanka,LKA,Total,TOT,Lithuania,LTU,0
Sri Lanka,LKA,Total,TOT,Luxembourg,LUX,95
Sri Lanka,LKA,Total,TOT,"Macao SAR, China",MAC,20
Sri Lanka,LKA,Total,TOT,"Macedonia, FYR",MKD,94
Sri Lanka,LKA,Total,TOT,Madagascar,MDG,0
Sri Lanka,LKA,Total,TOT,Malawi,MWI,2
Sri Lanka,LKA,Total,TOT,Malaysia,MYS,1372
Sri Lanka,LKA,Total,TOT,Maldives,MDV,93
Sri Lanka,LKA,Total,TOT,Mali,MLI,0
Sri Lanka,LKA,Total,TOT,Malta,MLT,23
Sri Lanka,LKA,Total,TOT,Marshall Islands,MHL,0
Sri Lanka,LKA,Total,TOT,Martinique,MTQ,1
Sri Lanka,LKA,Total,TOT,Mauritania,MRT,0
Sri Lanka,LKA,Total,TOT,Mauritius,MUS,27
Sri Lanka,LKA,Total,TOT,Mayotte,MYT,0
Sri Lanka,LKA,Total,TOT,Mexico,MEX,30
Sri Lanka,LKA,Total,TOT,"Micronesia, Fed. Sts.",FSM,6
Sri Lanka,LKA,Total,TOT,Moldova,MDA,0
Sri Lanka,LKA,Total,TOT,Monaco,MCO,28
Sri Lanka,LKA,Total,TOT,Mongolia,MNG,0
Sri Lanka,LKA,Total,TOT,Montenegro,MNE,..
Sri Lanka,LKA,Total,TOT,Montserrat,MSR,0
Sri Lanka,LKA,Total,TOT,Morocco,MAR,0
Sri Lanka,LKA,Total,TOT,Mozambique,MOZ,74
Sri Lanka,LKA,Total,TOT,Myanmar,MMR,141
Sri Lanka,LKA,Total,TOT,Namibia,NAM,14
Sri Lanka,LKA,Total,TOT,Naura,NRU,21
Sri Lanka,LKA,Total,TOT,Nepal,NPL,62
Sri Lanka,LKA,Total,TOT,Netherlands,NLD,5206
Sri Lanka,LKA,Total,TOT,Netherlands Antilles,ANT,9
Sri Lanka,LKA,Total,TOT,New Caledonia,NCL,14
Sri Lanka,LKA,Total,TOT,New Zealand,NZL,1146
Sri Lanka,LKA,Total,TOT,Nicaragua,NIC,0
Sri Lanka,LKA,Total,TOT,Niger,NER,7
Sri Lanka,LKA,Total,TOT,Nigeria,NGA,25
Sri Lanka,LKA,Total,TOT,Niue,NIU,0
Sri Lanka,LKA,Total,TOT,Norfolk Island,NFK,0
Sri Lanka,LKA,Total,TOT,Northern Mariana Islands,MNP,62
Sri Lanka,LKA,Total,TOT,Norway,NOR,4772
Sri Lanka,LKA,Total,TOT,Oman,OMN,19447
Sri Lanka,LKA,Total,TOT,Pakistan,PAK,11807
Sri Lanka,LKA,Total,TOT,Palau,PLW,15
Sri Lanka,LKA,Total,TOT,Panama,PAN,0
Sri Lanka,LKA,Total,TOT,Papua New Guinea,PNG,144
Sri Lanka,LKA,Total,TOT,Paraguay,PRY,0
Sri Lanka,LKA,Total,TOT,Peru,PER,23
Sri Lanka,LKA,Total,TOT,Philippines,PHL,141
Sri Lanka,LKA,Total,TOT,Poland,POL,26
Sri Lanka,LKA,Total,TOT,Portugal,PRT,0
Sri Lanka,LKA,Total,TOT,Puerto Rico,PRI,7
Sri Lanka,LKA,Total,TOT,Qatar,QAT,3996
Sri Lanka,LKA,Total,TOT,Reunion,REU,3
Sri Lanka,LKA,Total,TOT,Romania,ROM,1
Sri Lanka,LKA,Total,TOT,Russian Federation,RUS,0
Sri Lanka,LKA,Total,TOT,Rwanda,RWA,0
Sri Lanka,LKA,Total,TOT,Saint Helena,SHN,0
Sri Lanka,LKA,Total,TOT,Saint Pierre and Miquelon,SPM,0
Sri Lanka,LKA,Total,TOT,Samoa,WSM,1
Sri Lanka,LKA,Total,TOT,San Marino,SMR,0
Sri Lanka,LKA,Total,TOT,Sao Tome and Principe,STP,0
Sri Lanka,LKA,Total,TOT,Saudi Arabia,SAU,102608
Sri Lanka,LKA,Total,TOT,Senegal,SEN,3
Sri Lanka,LKA,Total,TOT,Serbia,SRB,..
Sri Lanka,LKA,Total,TOT,Serbia and Montenegro,SCG,6
Sri Lanka,LKA,Total,TOT,Seychelles,SYC,291
Sri Lanka,LKA,Total,TOT,Sierra Leone,SLE,10
Sri Lanka,LKA,Total,TOT,Singapore,SGP,1209
Sri Lanka,LKA,Total,TOT,Slovak Republic,SVK,19
Sri Lanka,LKA,Total,TOT,Slovenia,SVN,0
Sri Lanka,LKA,Total,TOT,Solomon Islands,SLB,25
Sri Lanka,LKA,Total,TOT,Somalia,SOM,2
Sri Lanka,LKA,Total,TOT,South Africa,ZAF,122
Sri Lanka,LKA,Total,TOT,Spain,ESP,575
Sri Lanka,LKA,Total,TOT,Sri Lanka,LKA,0
Sri Lanka,LKA,Total,TOT,St. Kitts and Nevis,KNA,0
Sri Lanka,LKA,Total,TOT,St. Lucia,LCA,0
Sri Lanka,LKA,Total,TOT,St. Vincent and the Grenadines,VCT,0
Sri Lanka,LKA,Total,TOT,Sudan,SDN,34
Sri Lanka,LKA,Total,TOT,Suriname,SUR,0
Sri Lanka,LKA,Total,TOT,Swaziland,SWZ,2
Sri Lanka,LKA,Total,TOT,Sweden,SWE,3958
Sri Lanka,LKA,Total,TOT,Switzerland,CHE,7141
Sri Lanka,LKA,Total,TOT,Syrian Arab Republic,SYR,805
Sri Lanka,LKA,Total,TOT,"Taiwan, China",TWN,6
Sri Lanka,LKA,Total,TOT,Tajikistan,TJK,0
Sri Lanka,LKA,Total,TOT,Tanzania,TZA,28
Sri Lanka,LKA,Total,TOT,Thailand,THA,4935
Sri Lanka,LKA,Total,TOT,Timor-Leste,TLS,2
Sri Lanka,LKA,Total,TOT,Togo,TGO,12
Sri Lanka,LKA,Total,TOT,Tokelau,TKL,0
Sri Lanka,LKA,Total,TOT,Tonga,TON,30
Sri Lanka,LKA,Total,TOT,Trinidad and Tobago,TTO,2
Sri Lanka,LKA,Total,TOT,Tunisia,TUN,10
Sri Lanka,LKA,Total,TOT,Turkey,TUR,0
Sri Lanka,LKA,Total,TOT,Turkmenistan,TKM,0
Sri Lanka,LKA,Total,TOT,Turks and Caicos Islands,TCA,0
Sri Lanka,LKA,Total,TOT,Tuvalu,TUV,0
Sri Lanka,LKA,Total,TOT,Uganda,UGA,5
Sri Lanka,LKA,Total,TOT,Ukraine,UKR,0
Sri Lanka,LKA,Total,TOT,United Arab Emirates,ARE,1775
Sri Lanka,LKA,Total,TOT,United Kingdom,GBR,40818
Sri Lanka,LKA,Total,TOT,United States,USA,14865
Sri Lanka,LKA,Total,TOT,Uruguay,URY,0
Sri Lanka,LKA,Total,TOT,Uzbekistan,UZB,0
Sri Lanka,LKA,Total,TOT,Vanuatu,VUT,12
Sri Lanka,LKA,Total,TOT,"Venezuela, RB",VEN,4
Sri Lanka,LKA,Total,TOT,Vietnam,VNM,12
Sri Lanka,LKA,Total,TOT,Virgin Islands (U.S.),VIR,0
Sri Lanka,LKA,Total,TOT,"Virgin Islands, British",VGB,0
Sri Lanka,LKA,Total,TOT,Wallis and Futuna,WLF,0
Sri Lanka,LKA,Total,TOT,West Bank and Gaza,PSE,0
Sri Lanka,LKA,Total,TOT,"Yemen, Rep.",YEM,5
Sri Lanka,LKA,Total,TOT,Zambia,ZMB,12
Sri Lanka,LKA,Total,TOT,Zimbabwe,ZWE,65
St. Kitts and Nevis,KNA,Total,TOT,Afghanistan,AFG,0
St. Kitts and Nevis,KNA,Total,TOT,Albania,ALB,0
St. Kitts and Nevis,KNA,Total,TOT,Algeria,DZA,0
St. Kitts and Nevis,KNA,Total,TOT,American Samoa,ASM,0
St. Kitts and Nevis,KNA,Total,TOT,Andorra,AND,0
St. Kitts and Nevis,KNA,Total,TOT,Angola,AGO,0
St. Kitts and Nevis,KNA,Total,TOT,Anguilla,AIA,102
St. Kitts and Nevis,KNA,Total,TOT,Antigua and Barbuda,ATG,492
St. Kitts and Nevis,KNA,Total,TOT,Argentina,ARG,0
St. Kitts and Nevis,KNA,Total,TOT,Armenia,ARM,0
St. Kitts and Nevis,KNA,Total,TOT,Aruba,ABW,49
St. Kitts and Nevis,KNA,Total,TOT,Australia,AUS,14
St. Kitts and Nevis,KNA,Total,TOT,Austria,AUT,0
St. Kitts and Nevis,KNA,Total,TOT,Azerbaijan,AZE,0
St. Kitts and Nevis,KNA,Total,TOT,"Bahamas, The",BHS,16
St. Kitts and Nevis,KNA,Total,TOT,Bahrain,BHR,0
St. Kitts and Nevis,KNA,Total,TOT,Bangladesh,BGD,0
St. Kitts and Nevis,KNA,Total,TOT,Barbados,BRB,53
St. Kitts and Nevis,KNA,Total,TOT,Belarus,BLR,0
St. Kitts and Nevis,KNA,Total,TOT,Belgium,BEL,0
St. Kitts and Nevis,KNA,Total,TOT,Belize,BLZ,0
St. Kitts and Nevis,KNA,Total,TOT,Benin,BEN,0
St. Kitts and Nevis,KNA,Total,TOT,Bermuda,BMU,196
St. Kitts and Nevis,KNA,Total,TOT,Bhutan,BTN,0
St. Kitts and Nevis,KNA,Total,TOT,Bolivia,BOL,0
St. Kitts and Nevis,KNA,Total,TOT,Bosnia and Herzegovina,BIH,0
St. Kitts and Nevis,KNA,Total,TOT,Botswana,BWA,0
St. Kitts and Nevis,KNA,Total,TOT,Brazil,BRA,0
St. Kitts and Nevis,KNA,Total,TOT,Brunei Darussalam,BRN,0
St. Kitts and Nevis,KNA,Total,TOT,Bulgaria,BGR,0
St. Kitts and Nevis,KNA,Total,TOT,Burkina Faso,BFA,0
St. Kitts and Nevis,KNA,Total,TOT,Burundi,BDI,0
St. Kitts and Nevis,KNA,Total,TOT,Cambodia,KHM,0
St. Kitts and Nevis,KNA,Total,TOT,Cameroon,CMR,0
St. Kitts and Nevis,KNA,Total,TOT,Canada,CAN,1343
St. Kitts and Nevis,KNA,Total,TOT,Cape Verde,CPV,0
St. Kitts and Nevis,KNA,Total,TOT,Cayman Islands,CYM,3
St. Kitts and Nevis,KNA,Total,TOT,Central African Republic,CAF,0
St. Kitts and Nevis,KNA,Total,TOT,Chad,TCD,0
St. Kitts and Nevis,KNA,Total,TOT,Channel Islands,CHI,..
St. Kitts and Nevis,KNA,Total,TOT,Chile,CHL,13
St. Kitts and Nevis,KNA,Total,TOT,China,CHN,0
St. Kitts and Nevis,KNA,Total,TOT,Colombia,COL,0
St. Kitts and Nevis,KNA,Total,TOT,Comoros,COM,0
St. Kitts and Nevis,KNA,Total,TOT,"Congo, Dem. Rep.",COD,0
St. Kitts and Nevis,KNA,Total,TOT,"Congo, Rep.",COG,0
St. Kitts and Nevis,KNA,Total,TOT,Cook Islands,COK,0
St. Kitts and Nevis,KNA,Total,TOT,Costa Rica,CRI,0
St. Kitts and Nevis,KNA,Total,TOT,Cote d'Ivoire,CIV,0
St. Kitts and Nevis,KNA,Total,TOT,Croatia,HRV,0
St. Kitts and Nevis,KNA,Total,TOT,Cuba,CUB,115
St. Kitts and Nevis,KNA,Total,TOT,Cyprus,CYP,0
St. Kitts and Nevis,KNA,Total,TOT,Czech Republic,CZE,0
St. Kitts and Nevis,KNA,Total,TOT,Denmark,DNK,0
St. Kitts and Nevis,KNA,Total,TOT,Djibouti,DJI,0
St. Kitts and Nevis,KNA,Total,TOT,Dominica,DMA,32
St. Kitts and Nevis,KNA,Total,TOT,Dominican Republic,DOM,112
St. Kitts and Nevis,KNA,Total,TOT,Ecuador,ECU,0
St. Kitts and Nevis,KNA,Total,TOT,"Egypt, Arab Rep.",EGY,0
St. Kitts and Nevis,KNA,Total,TOT,El Salvador,SLV,0
St. Kitts and Nevis,KNA,Total,TOT,Equatorial Guinea,GNQ,0
St. Kitts and Nevis,KNA,Total,TOT,Eritrea,ERI,0
St. Kitts and Nevis,KNA,Total,TOT,Estonia,EST,0
